index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz]
0, 2023/11/22 21:28:02.552, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:03.555, 46.25 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:04.558, 45.37 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:05.562, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:06.564, 46.16 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:07.567, 44.90 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:08.568, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:09.571, 45.09 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:10.574, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:11.577, 45.28 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:12.580, 44.61 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:13.581, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:14.584, 45.59 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:15.587, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:16.590, 44.70 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:17.591, 45.09 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:18.595, 46.35 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:19.600, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:20.603, 46.64 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:21.606, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:22.609, 46.83 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:23.612, 45.67 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:24.615, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:25.618, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:26.621, 45.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:27.623, 45.08 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:28.626, 44.99 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:29.629, 42.07 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:30.630, 45.39 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:31.633, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:32.636, 45.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:33.639, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:34.642, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:35.645, 46.36 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:36.648, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:37.651, 44.41 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:38.653, 44.51 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:39.653, 46.74 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:40.654, 45.66 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:41.657, 42.08 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:42.658, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:43.661, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:44.664, 45.08 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:45.667, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:46.670, 44.59 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:47.673, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:48.676, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:49.679, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:50.682, 44.70 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:51.690, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:52.693, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:53.696, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:54.699, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:55.702, 43.73 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:56.704, 44.99 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:57.707, 45.27 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:58.710, 44.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:28:59.713, 46.83 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:00.716, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:01.719, 41.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:02.720, 46.54 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:03.723, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:04.726, 45.08 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:05.729, 45.08 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:06.732, 44.99 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:07.735, 45.27 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:08.738, 47.62 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:09.741, 44.90 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:10.745, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:11.748, 46.36 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:12.757, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:13.760, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:14.763, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:15.766, 46.07 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:16.769, 45.28 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:17.772, 46.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:18.775, 47.52 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:19.778, 44.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:20.781, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:21.784, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:22.787, 44.70 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:23.788, 44.41 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:24.790, 46.16 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:25.792, 46.05 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:26.795, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:27.798, 44.99 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:28.801, 45.09 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:29.804, 46.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:30.808, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:31.813, 45.09 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:32.816, 45.09 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:33.819, 44.80 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:34.823, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:35.826, 46.07 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:36.828, 46.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:37.831, 46.35 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:38.835, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:39.838, 44.81 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:40.841, 44.80 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:41.842, 45.67 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:42.845, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:43.848, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:44.851, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:45.854, 45.57 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:46.856, 46.07 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:47.860, 46.36 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:48.862, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:49.865, 44.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:50.868, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:51.871, 45.59 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:52.874, 45.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:53.877, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:54.880, 45.76 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:55.883, 45.08 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:56.886, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:57.889, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:58.893, 47.14 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:29:59.896, 48.59 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:00.900, 45.37 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:01.903, 45.09 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:02.906, 46.14 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:03.909, 46.44 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:04.912, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:05.915, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:06.918, 46.26 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:07.920, 46.65 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:08.923, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:09.926, 46.45 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:10.929, 45.08 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:11.932, 45.47 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:12.935, 45.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:13.938, 47.33 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:14.941, 45.27 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:15.944, 45.09 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:16.945, 46.25 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:17.948, 44.69 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:18.951, 44.99 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:19.954, 44.80 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:20.960, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:21.962, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:22.965, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:23.968, 45.09 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:24.971, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:25.974, 44.90 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:26.976, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:27.979, 45.20 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:28.984, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:29.988, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:30.991, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:31.994, 44.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:32.997, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:34.000, 46.07 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:35.003, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:36.007, 46.17 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:37.010, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:38.015, 46.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:39.018, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:40.021, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:41.024, 46.35 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:42.027, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:43.030, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:44.033, 46.55 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:45.036, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:46.039, 44.80 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:47.041, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:48.044, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:49.047, 46.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:50.050, 44.59 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:51.053, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:52.056, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:53.059, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:54.062, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:55.065, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:56.068, 45.86 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:57.071, 44.42 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:58.072, 45.10 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:30:59.075, 45.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:00.078, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:01.081, 45.66 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:02.084, 45.57 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:03.087, 44.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:04.091, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:05.094, 46.16 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:06.097, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:07.100, 46.16 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:08.103, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:09.106, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:10.109, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:11.112, 46.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:12.114, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:13.117, 44.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:14.120, 44.80 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:15.121, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:16.124, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:17.127, 45.37 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:18.130, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:19.133, 45.67 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:20.136, 46.64 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:21.139, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:22.142, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:23.145, 45.27 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:24.148, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:25.151, 45.66 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:26.154, 45.08 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:27.157, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:28.160, 44.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:29.165, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:30.168, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:31.171, 46.65 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:32.173, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:33.176, 45.57 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:34.179, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:35.183, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:36.185, 44.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:37.188, 45.96 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:38.191, 46.46 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:39.194, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:40.197, 46.36 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:41.200, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:42.203, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:43.206, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:44.209, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:45.212, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:46.215, 45.96 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:47.218, 44.51 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:48.219, 45.08 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:49.222, 44.69 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:50.225, 46.85 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:51.228, 44.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:52.231, 45.66 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:53.234, 45.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:54.237, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:55.240, 44.70 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:56.244, 47.23 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:57.250, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:58.253, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:31:59.256, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:00.260, 46.16 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:01.263, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:02.265, 44.20 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:03.266, 45.37 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:04.269, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:05.273, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:06.279, 44.99 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:07.280, 45.28 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:08.283, 47.32 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:09.286, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:10.289, 46.84 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:11.292, 43.24 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:12.292, 47.23 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:13.295, 46.36 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:14.298, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:15.301, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:16.304, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:17.307, 47.43 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:18.310, 45.28 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:19.313, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:20.316, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:21.319, 44.99 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:22.322, 46.44 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:23.325, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:24.328, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:25.331, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:26.333, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:27.337, 45.96 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:28.345, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:29.348, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:30.351, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:31.354, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:32.357, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:33.360, 45.09 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:34.363, 45.57 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:35.366, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:36.369, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:37.372, 47.04 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:38.374, 46.35 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:39.378, 44.80 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:40.381, 45.66 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:41.384, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:42.387, 45.20 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:43.390, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:44.393, 44.70 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:45.396, 45.37 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:32:46.399, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
