index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz]
0, 2023/11/22 22:44:01.770, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:02.774, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:03.778, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:04.784, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:05.787, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:06.791, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:07.796, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:08.799, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:09.804, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:10.807, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:11.812, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:12.817, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:13.820, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:14.825, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:15.828, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:16.833, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:17.836, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:18.839, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:19.843, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:20.848, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:21.852, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:22.857, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:23.860, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:24.864, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:25.870, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:26.873, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:27.877, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:28.882, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:29.886, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:30.891, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:31.895, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:32.899, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:33.904, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:34.907, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:35.912, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:36.916, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:37.923, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:38.929, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:39.936, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:40.945, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:41.954, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:42.961, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:43.968, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:44.976, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:45.981, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:46.984, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:47.987, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:48.990, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:49.993, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:50.996, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:51.999, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:53.003, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:54.006, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:55.023, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:56.026, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:57.029, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:58.032, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:44:59.035, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:00.039, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:01.055, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:02.058, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:03.061, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:04.064, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:05.067, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:06.071, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:07.074, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:08.077, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:09.080, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:10.083, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:11.086, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:12.090, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:13.094, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:14.098, 24.27 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:15.102, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:16.107, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:17.110, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:18.114, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:19.119, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:20.124, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:21.127, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:22.132, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:23.136, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:24.140, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:25.144, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:26.148, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:27.154, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:28.157, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:29.162, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:30.167, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:31.171, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:32.175, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:33.179, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:34.184, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:35.188, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:36.191, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:37.195, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:38.199, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:39.204, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:40.207, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:41.212, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:42.217, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:43.220, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:44.223, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:45.229, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:46.236, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:47.244, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:48.253, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:49.262, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:50.269, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:51.277, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:52.284, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:53.288, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:54.292, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:55.295, 24.25 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:56.298, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:57.301, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:58.304, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:45:59.307, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:00.310, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:01.313, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:02.331, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:03.334, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:04.338, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:05.342, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:06.345, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:07.348, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:08.351, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:09.354, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:10.370, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:11.374, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:12.377, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:13.380, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:14.383, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:15.386, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:16.389, 24.25 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:17.393, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:18.396, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:19.400, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:20.404, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:21.408, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:22.413, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:23.416, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:24.420, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:25.424, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:26.428, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:27.432, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:28.437, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:29.440, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:30.445, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:31.448, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:32.452, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:33.456, 24.26 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:34.461, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:35.466, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:36.470, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:37.474, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:38.479, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:39.483, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:40.488, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:41.491, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:42.496, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:43.501, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:44.504, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:45.508, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:46.513, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:47.518, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:48.522, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:49.526, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:50.531, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:51.535, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:52.542, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:53.550, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:54.559, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:55.567, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:56.575, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:57.583, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:58.591, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:46:59.597, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:00.601, 24.27 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:01.604, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:02.607, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:03.610, 24.27 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:04.613, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:05.616, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:06.617, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:07.620, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:08.623, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:09.626, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:10.629, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:11.645, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:12.648, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:13.651, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:14.653, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:15.656, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:16.659, 24.44 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:17.663, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:18.666, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:19.669, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:20.672, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:21.688, 24.25 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:22.692, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:23.697, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:24.701, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:25.705, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:26.709, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:27.714, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:28.719, 24.27 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:29.723, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:30.728, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:31.732, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:32.736, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:33.739, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:34.744, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:35.748, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:36.753, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:37.756, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:38.759, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:39.765, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:40.770, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:41.773, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:42.778, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:43.782, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:44.786, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:45.790, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:46.794, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:47.799, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:48.803, 24.27 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:49.807, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:50.810, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:51.813, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:52.816, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:53.821, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:54.826, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:55.829, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:56.832, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:57.836, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:58.841, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:47:59.847, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:00.855, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:01.864, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:02.870, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:03.878, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:04.887, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:05.894, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:06.898, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:07.902, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:08.905, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:09.907, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:10.910, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:11.914, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:12.918, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:13.921, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:14.924, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:15.927, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:16.943, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:17.946, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:18.949, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:19.952, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:20.955, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:21.958, 24.27 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:22.961, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:23.964, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:24.967, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:25.970, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:26.974, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:27.977, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:28.980, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:29.999, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:31.003, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:32.007, 24.34 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:33.011, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:34.016, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:35.019, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:36.023, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:37.027, 24.46 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:38.030, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:39.033, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:40.037, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:41.041, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:42.045, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:43.048, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:44.052, 24.46 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:45.055, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:46.061, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:47.064, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:48.067, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:49.072, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:50.076, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:51.081, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:52.084, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:53.088, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:54.092, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:55.096, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:56.100, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:57.105, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:48:58.110, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
