index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz]
0, 2023/11/22 19:31:29.802, 66.51 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:30.806, 62.17 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:31.808, 66.80 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:32.811, 54.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:33.812, 56.04 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:34.813, 66.62 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:35.815, 56.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:36.816, 55.95 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:37.817, 62.14 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:38.820, 57.41 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:39.821, 63.33 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:40.825, 64.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:41.827, 61.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:42.828, 65.85 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:43.831, 65.94 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:44.834, 61.09 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:45.835, 55.17 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:46.836, 80.45 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:47.839, 67.59 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:48.842, 66.34 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:49.844, 65.83 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:50.847, 56.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:51.848, 65.37 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:52.851, 52.93 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:53.852, 55.56 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:54.853, 61.85 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:55.856, 57.30 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:56.857, 61.30 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:57.858, 62.24 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:58.860, 64.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:31:59.863, 54.31 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:00.864, 66.89 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:01.866, 56.35 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:02.868, 62.16 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:03.871, 55.86 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:04.872, 62.63 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:05.875, 65.64 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:06.878, 66.54 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:07.881, 63.23 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:08.882, 60.81 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:09.883, 61.67 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:10.886, 66.70 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:11.889, 64.57 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:12.892, 61.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:13.895, 65.76 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:14.898, 61.28 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:15.898, 54.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:16.899, 65.35 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:17.902, 62.34 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:18.905, 61.37 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:19.909, 63.43 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:20.909, 61.76 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:21.913, 56.51 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:22.914, 64.95 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:23.917, 56.24 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:24.920, 65.16 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:25.925, 64.30 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:26.926, 64.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:27.929, 55.57 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:28.930, 55.86 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:29.932, 54.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:30.933, 55.28 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:31.933, 56.33 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:32.937, 62.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:33.939, 56.84 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:34.945, 62.45 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:35.950, 56.52 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:36.954, 56.63 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:37.957, 62.36 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:38.959, 58.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:39.962, 56.14 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:40.964, 53.72 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:41.966, 56.82 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:42.967, 54.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:43.969, 63.33 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:44.971, 65.25 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:45.974, 66.03 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:46.977, 64.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:47.980, 63.03 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:48.981, 62.74 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:49.984, 68.27 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:50.987, 63.33 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:51.990, 66.70 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:52.993, 59.92 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:53.994, 55.57 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:54.995, 57.03 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:55.996, 55.37 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:56.996, 55.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:57.997, 63.71 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:32:59.000, 54.00 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:00.001, 64.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:01.004, 56.44 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:02.005, 66.31 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:03.008, 54.31 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:04.009, 55.85 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:05.010, 62.26 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:06.013, 69.72 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:07.016, 66.73 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:08.019, 62.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:09.020, 61.49 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:10.024, 54.51 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:11.025, 62.45 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:12.026, 65.25 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:13.029, 59.15 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:14.029, 56.72 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:15.030, 62.55 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:16.033, 55.76 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:17.035, 56.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:18.037, 59.63 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:19.039, 54.32 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:20.041, 54.89 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:21.043, 63.13 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:22.047, 57.52 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:23.050, 56.74 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:24.052, 63.51 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:25.055, 56.53 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:26.057, 61.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:27.060, 60.99 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:28.062, 66.70 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:29.065, 64.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:30.068, 78.50 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:31.071, 63.04 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:32.076, 57.41 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:33.082, 62.55 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:34.083, 61.59 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:35.083, 52.84 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:36.084, 66.23 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:37.088, 36.15 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:38.091, 36.15 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:39.097, 36.16 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:40.100, 36.16 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:41.103, 54.71 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:42.106, 52.65 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:43.109, 53.04 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:44.111, 52.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:45.113, 51.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:46.114, 53.43 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:47.116, 54.99 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:48.120, 47.51 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:49.120, 53.53 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:50.123, 53.13 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:51.126, 52.56 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:52.128, 52.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:53.128, 52.36 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:54.130, 52.65 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:55.133, 52.96 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:56.134, 54.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:57.137, 52.75 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:58.138, 51.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:33:59.139, 53.81 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:00.143, 45.86 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:01.143, 51.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:02.145, 54.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:03.148, 51.49 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:04.150, 52.26 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:05.152, 53.43 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:06.155, 52.27 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:07.158, 53.63 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:08.162, 52.96 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:09.162, 51.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:10.163, 51.40 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:11.164, 50.41 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:12.165, 51.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:13.166, 52.85 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:14.168, 51.39 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:15.170, 53.72 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:16.171, 52.55 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:17.174, 53.51 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:18.177, 53.04 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:19.179, 51.40 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:20.182, 51.90 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:21.183, 49.83 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:22.184, 53.42 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:23.186, 50.52 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:24.187, 53.43 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:25.190, 50.91 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:26.192, 51.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:27.195, 52.83 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:28.198, 52.55 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:29.200, 52.26 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:30.204, 53.51 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:31.207, 54.11 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:32.210, 51.59 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:33.215, 54.02 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:34.219, 52.84 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:35.223, 52.84 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:36.226, 54.12 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:37.230, 51.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:38.233, 54.00 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:39.238, 54.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:40.243, 53.53 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:41.244, 53.15 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:42.245, 52.17 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:43.245, 49.26 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:44.246, 51.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:45.254, 51.78 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:46.255, 52.95 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:47.255, 52.46 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:48.256, 53.04 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:49.257, 50.99 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:50.259, 53.34 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:51.260, 50.32 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:52.260, 50.91 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:53.261, 51.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:54.262, 51.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:55.263, 51.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:56.264, 50.70 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:57.266, 48.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:58.267, 53.34 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:34:59.269, 47.70 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:00.270, 51.40 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:01.273, 51.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:02.276, 52.17 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:03.277, 51.39 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:04.278, 52.56 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:05.280, 51.59 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:06.281, 53.15 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:07.283, 51.69 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:08.285, 50.90 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:09.287, 52.07 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:10.289, 53.15 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:11.291, 51.01 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:12.294, 51.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:13.294, 51.00 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:14.295, 51.69 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:15.296, 52.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:16.298, 51.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:17.299, 50.50 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:18.300, 51.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:19.302, 51.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:20.305, 52.56 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:21.306, 53.05 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:22.309, 35.95 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:23.312, 35.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:24.316, 35.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:25.319, 49.46 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:26.319, 50.23 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:27.320, 50.71 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:28.321, 51.00 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:29.322, 51.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:30.324, 50.92 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:31.326, 50.80 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:32.327, 51.30 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:33.330, 51.12 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:34.333, 51.49 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:35.335, 51.01 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:36.339, 50.43 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:37.343, 50.81 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:38.347, 50.53 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:39.352, 51.50 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:40.356, 51.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:41.360, 51.30 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:42.364, 51.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:43.370, 51.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:44.375, 52.86 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:45.380, 50.03 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:46.386, 50.81 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:47.391, 51.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:48.392, 51.11 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:49.395, 49.84 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:50.396, 50.71 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:51.403, 48.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:52.403, 50.70 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:53.412, 51.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:54.413, 51.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:55.418, 48.96 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:56.424, 50.24 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:57.426, 49.55 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:58.427, 51.78 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:35:59.429, 50.33 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:00.431, 50.90 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:01.432, 51.41 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:02.434, 51.39 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:03.435, 52.37 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:04.437, 51.20 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:05.439, 50.22 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:06.440, 50.52 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:07.442, 49.45 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:08.444, 50.61 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:09.445, 50.81 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:10.447, 50.91 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:11.449, 51.01 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:12.450, 52.85 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 19:36:13.453, 51.97 W, 1245 MHz, 1107 MHz, 1245 MHz
